time,x,y,rho,mu,mv,mw
8400 , -2.07031 , -4.02344 , -nan , -nan , -nan , 0
8400 , -2.07031 , -3.94531 , nan , nan , nan , 0
8400 , -2.07031 , -3.86719 , -nan , -nan , -nan , 0
8400 , -2.07031 , -3.78906 , nan , nan , nan , 0
8400 , -2.07031 , -3.71094 , -nan , -nan , -nan , 0
8400 , -2.07031 , -3.63281 , nan , nan , nan , 0
8400 , -2.07031 , -3.55469 , -nan , -nan , -nan , 0
8400 , -2.07031 , -3.47656 , nan , nan , nan , 0
8400 , -2.07031 , -3.39844 , -nan , -nan , -nan , 0
8400 , -2.07031 , -3.32031 , nan , nan , nan , 0
8400 , -2.07031 , -3.24219 , -nan , -nan , -nan , 0
8400 , -2.07031 , -3.16406 , -nan , -nan , -nan , 0
8400 , -2.07031 , -3.08594 , nan , nan , nan , 0
8400 , -2.07031 , -3.00781 , -nan , -nan , -nan , 0
8400 , -2.07031 , -2.92969 , -nan , nan , -nan , 0
8400 , -2.07031 , -2.85156 , -nan , -nan , -nan , 0
8400 , -2.07031 , -2.77344 , 0.0900929 , -0.0528051 , -0.107429 , 0
8400 , -2.07031 , -2.69531 , 0.0972973 , -0.04687 , -0.120874 , 0
8400 , -2.07031 , -2.61719 , 0.1046 , -0.0405056 , -0.13464 , 0
8400 , -2.07031 , -2.53906 , 0.111967 , -0.0342124 , -0.148429 , 0
8400 , -2.07031 , -2.46094 , 0.119392 , -0.0285604 , -0.161931 , 0
8400 , -2.07031 , -2.38281 , 0.126903 , -0.0241511 , -0.174845 , 0
8400 , -2.07031 , -2.30469 , 0.134569 , -0.0215702 , -0.186914 , 0
8400 , -2.07031 , -2.22656 , 0.142497 , -0.0213404 , -0.197945 , 0
8400 , -2.07031 , -2.14844 , 0.150821 , -0.0238875 , -0.207805 , 0
8400 , -2.07031 , -2.07031 , 0.159671 , -0.0295292 , -0.216367 , 0
8400 , -2.07031 , -1.99219 , 0.169144 , -0.0384778 , -0.22344 , 0
8400 , -2.07031 , -1.91406 , 0.179273 , -0.0508379 , -0.228697 , 0
8400 , -2.07031 , -1.83594 , 0.190011 , -0.0665777 , -0.231655 , 0
8400 , -2.07031 , -1.75781 , 0.201234 , -0.0854824 , -0.231727 , 0
8400 , -2.07031 , -1.67969 , 0.212778 , -0.107124 , -0.228343 , 0
8400 , -2.07031 , -1.60156 , 0.224469 , -0.130881 , -0.221081 , 0
8400 , -2.07031 , -1.52344 , 0.236156 , -0.156002 , -0.209753 , 0
8400 , -2.07031 , -1.44531 , 0.247721 , -0.181684 , -0.194431 , 0
8400 , -2.07031 , -1.36719 , 0.259061 , -0.207134 , -0.175409 , 0
8400 , -2.07031 , -1.28906 , 0.270083 , -0.231622 , -0.153148 , 0
8400 , -2.07031 , -1.21094 , 0.280696 , -0.254509 , -0.128216 , 0
8400 , -2.07031 , -1.13281 , 0.290811 , -0.275281 , -0.101237 , 0
8400 , -2.07031 , -1.05469 , nan , nan , nan , 0
8400 , -2.07031 , -0.976562 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.898438 , nan , nan , nan , 0
8400 , -2.07031 , -0.820312 , nan , nan , nan , 0
8400 , -2.07031 , -0.742188 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.664062 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.585938 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.507812 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.429688 , nan , nan , nan , 0
8400 , -2.07031 , -0.351562 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.273438 , nan , nan , nan , 0
8400 , -2.07031 , -0.195312 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.117188 , -nan , -nan , -nan , 0
8400 , -2.07031 , -0.0390625 , nan , nan , nan , 0
8400 , -2.07031 , 0.0390625 , -nan , -nan , -nan , 0
8400 , -2.07031 , 0.117188 , -nan , -nan , -nan , 0
8400 , -2.07031 , 0.195312 , -nan , -nan , -nan , 0
8400 , -2.07031 , 0.273438 , nan , nan , nan , 0
8400 , -2.07031 , 0.351562 , nan , nan , nan , 0
8400 , -2.07031 , 0.429688 , nan , nan , nan , 0
8400 , -2.07031 , 0.507812 , -nan , -nan , -nan , 0
8400 , -2.07031 , 0.585938 , -nan , -nan , -nan , 0
8400 , -2.07031 , 0.664062 , nan , nan , nan , 0
8400 , -2.07031 , 0.742188 , nan , nan , nan , 0
8400 , -2.07031 , 0.820312 , nan , nan , nan , 0
8400 , -2.07031 , 0.898438 , -nan , -nan , -nan , 0
8400 , -2.07031 , 0.976562 , -nan , -nan , -nan , 0
8400 , -2.07031 , 1.05469 , nan , nan , nan , 0
8400 , -2.07031 , 1.13281 , nan , nan , nan , 0
8400 , -2.07031 , 1.21094 , -nan , -nan , -nan , 0
8400 , -2.07031 , 1.28906 , nan , nan , nan , 0
8400 , -2.07031 , 1.36719 , 0.258934 , -0.247513 , 0.116489 , 0
8400 , -2.07031 , 1.44531 , 0.247869 , -0.249817 , 0.0992361 , 0
8400 , -2.07031 , 1.52344 , 0.236424 , -0.250778 , 0.0831605 , 0
8400 , -2.07031 , 1.60156 , 0.224716 , -0.250137 , 0.068625 , 0
8400 , -2.07031 , 1.67969 , 0.212924 , -0.24782 , 0.0559972 , 0
8400 , -2.07031 , 1.75781 , 0.201269 , -0.243925 , 0.0456095 , 0
8400 , -2.07031 , 1.83594 , 0.189975 , -0.238654 , 0.0377093 , 0
8400 , -2.07031 , 1.91406 , 0.179222 , -0.232226 , 0.0324218 , 0
8400 , -2.07031 , 1.99219 , 0.169114 , -0.224786 , 0.0297382 , 0
8400 , -2.07031 , 2.07031 , 0.159671 , -0.216367 , 0.0295292 , 0
8400 , -2.07031 , 2.14844 , 0.150836 , -0.206888 , 0.0315692 , 0
8400 , -2.07031 , 2.22656 , 0.142505 , -0.196197 , 0.035559 , 0
8400 , -2.07031 , 2.30469 , 0.134551 , -0.184131 , 0.0411393 , 0
8400 , -2.07031 , 2.38281 , 0.126849 , -0.17059 , 0.0478949 , 0
8400 , -2.07031 , 2.46094 , 0.119302 , -0.155594 , 0.055355 , 0
8400 , -2.07031 , 2.53906 , 0.111847 , -0.139343 , 0.0629993 , 0
8400 , -2.07031 , 2.61719 , 0.104466 , -0.122234 , 0.0702877 , 0
8400 , -2.07031 , 2.69531 , 0.0971793 , -0.10481 , 0.0767165 , 0
8400 , -2.07031 , 2.77344 , 0.0900272 , -0.0876582 , 0.0818732 , 0
8400 , -2.07031 , 2.85156 , 0.0830546 , -0.0713221 , 0.0854673 , 0
8400 , -2.07031 , 2.92969 , 0.0763008 , -0.0562456 , 0.087339 , 0
8400 , -2.07031 , 3.00781 , 0.0698034 , -0.0427676 , 0.0874641 , 0
8400 , -2.07031 , 3.08594 , -nan , -nan , -nan , 0
8400 , -2.07031 , 3.16406 , nan , nan , nan , 0
8400 , -2.07031 , 3.24219 , -nan , -nan , -nan , 0
8400 , -2.07031 , 3.32031 , nan , nan , nan , 0
8400 , -2.07031 , 3.39844 , -nan , -nan , -nan , 0
8400 , -2.07031 , 3.47656 , nan , nan , nan , 0
8400 , -2.07031 , 3.55469 , nan , nan , nan , 0
8400 , -2.07031 , 3.63281 , nan , nan , nan , 0
8400 , -2.07031 , 3.71094 , nan , nan , nan , 0
8400 , -2.07031 , 3.78906 , nan , nan , nan , 0
8400 , -2.07031 , 3.86719 , -nan , -nan , -nan , 0
8400 , -2.07031 , 3.94531 , nan , nan , nan , 0
8400 , -2.07031 , 4.02344 , -nan , -nan , -nan , 0
8400 , -2.07031 , 4.10156 , nan , nan , nan , 0
8400 , -2.07031 , 4.17969 , nan , nan , nan , 0
8400 , -2.07031 , 4.25781 , -nan , nan , -nan , 0
8400 , -2.07031 , 4.33594 , nan , nan , nan , 0
8400 , -2.07031 , 4.41406 , nan , nan , nan , 0
8400 , -2.07031 , 4.49219 , -nan , -nan , -nan , 0
8400 , -2.07031 , 4.57031 , nan , nan , nan , 0
8400 , -2.07031 , 4.64844 , -nan , -nan , -nan , 0
8400 , -2.07031 , 4.72656 , nan , nan , nan , 0
8400 , -2.07031 , 4.80469 , -nan , -nan , -nan , 0
8400 , -2.07031 , 4.88281 , nan , nan , nan , 0
8400 , -2.07031 , 4.96094 , -nan , -nan , -nan , 0
8400 , -2.07031 , 5.03906 , nan , nan , nan , 0
8400 , -2.07031 , 5.11719 , -nan , -nan , -nan , 0
8400 , -2.07031 , 5.19531 , nan , nan , nan , 0
8400 , -2.07031 , 5.27344 , -nan , -nan , -nan , 0
8400 , -2.07031 , 5.35156 , nan , nan , nan , 0
8400 , -2.07031 , 5.42969 , -nan , -nan , -nan , 0
8400 , -2.07031 , 5.50781 , nan , nan , nan , 0
8400 , -2.07031 , 5.58594 , -nan , -nan , -nan , 0
8400 , -2.07031 , 5.66406 , nan , nan , nan , 0
8400 , -2.07031 , 5.74219 , -nan , -nan , -nan , 0
8400 , -2.07031 , 5.82031 , nan , nan , nan , 0
8400 , -2.07031 , 5.89844 , -nan , -nan , -nan , 0
8400 , -2.07031 , 5.97656 , nan , nan , nan , 0
8400 , -2.07031 , 6.05469 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.13281 , nan , nan , nan , 0
8400 , -2.07031 , 6.21094 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.28906 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.36719 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.44531 , -nan , nan , -nan , 0
8400 , -2.07031 , 6.52344 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.60156 , -nan , nan , -nan , 0
8400 , -2.07031 , 6.67969 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.75781 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.83594 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.91406 , -nan , -nan , -nan , 0
8400 , -2.07031 , 6.99219 , -nan , nan , -nan , 0
8400 , -2.07031 , 7.07031 , nan , nan , nan , 0
8400 , -2.07031 , 7.14844 , nan , nan , nan , 0
8400 , -2.07031 , 7.22656 , -nan , nan , -nan , 0
8400 , -2.07031 , 7.30469 , -nan , nan , -nan , 0
8400 , -2.07031 , 7.38281 , nan , nan , nan , 0
8400 , -2.07031 , 7.46094 , -nan , -nan , -nan , 0
8400 , -2.07031 , 7.53906 , nan , nan , nan , 0
8400 , -2.07031 , 7.61719 , -nan , -nan , -nan , 0
8400 , -2.07031 , 7.69531 , nan , nan , nan , 0
8400 , -2.07031 , 7.77344 , -nan , -nan , -nan , 0
8400 , -2.07031 , 7.85156 , nan , nan , nan , 0
8400 , -2.07031 , 7.92969 , -nan , -nan , -nan , 0
8400 , -2.07031 , 8.00781 , nan , nan , nan , 0
8400 , -2.07031 , 8.08594 , -nan , -nan , -nan , 0
8400 , -2.07031 , 8.16406 , nan , nan , nan , 0
8400 , -2.07031 , 8.24219 , nan , nan , nan , 0
8400 , -2.07031 , 8.32031 , nan , nan , nan , 0
8400 , -2.07031 , 8.39844 , nan , nan , nan , 0
8400 , -2.07031 , 8.47656 , -nan , -nan , -nan , 0
8400 , -2.07031 , 8.55469 , nan , nan , nan , 0
8400 , -2.07031 , 8.63281 , -nan , -nan , -nan , 0
8400 , -2.07031 , 8.71094 , nan , nan , nan , 0
8400 , -2.07031 , 8.78906 , -nan , -nan , -nan , 0
8400 , -2.07031 , 8.86719 , -nan , -nan , -nan , 0
8400 , -2.07031 , 8.94531 , -nan , nan , -nan , 0
8400 , -2.07031 , 9.02344 , -nan , nan , -nan , 0
8400 , -2.07031 , 9.10156 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.17969 , nan , nan , nan , 0
8400 , -2.07031 , 9.25781 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.33594 , nan , nan , nan , 0
8400 , -2.07031 , 9.41406 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.49219 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.57031 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.64844 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.72656 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.80469 , -nan , -nan , -nan , 0
8400 , -2.07031 , 9.88281 , nan , nan , nan , 0
8400 , -2.07031 , 9.96094 , 5.78e-12 , -2.93884e-12 , -6.10817e-13 , 0
8400 , -1.99219 , -9.96094 , 6.2573e-12 , 2.92554e-12 , -5.85107e-13 , 0
8400 , -1.99219 , -9.88281 , -nan , -nan , -nan , 0
8400 , -1.99219 , -9.80469 , nan , nan , nan , 0
8400 , -1.99219 , -9.72656 , nan , nan , nan , 0
8400 , -1.99219 , -9.64844 , nan , nan , nan , 0
8400 , -1.99219 , -9.57031 , -nan , nan , -nan , 0
8400 , -1.99219 , -9.49219 , -nan , -nan , -nan , 0
8400 , -1.99219 , -9.41406 , -nan , -nan , -nan , 0
8400 , -1.99219 , -9.33594 , -nan , -nan , -nan , 0
8400 , -1.99219 , -9.25781 , nan , nan , nan , 0
8400 , -1.99219 , -9.17969 , -nan , nan , -nan , 0
8400 , -1.99219 , -9.10156 , nan , nan , nan , 0
8400 , -1.99219 , -9.02344 , nan , nan , nan , 0
8400 , -1.99219 , -8.94531 , nan , nan , nan , 0
8400 , -1.99219 , -8.86719 , nan , nan , nan , 0
8400 , -1.99219 , -8.78906 , nan , nan , nan , 0
8400 , -1.99219 , -8.71094 , nan , nan , nan , 0
8400 , -1.99219 , -8.63281 , nan , nan , nan , 0
8400 , -1.99219 , -8.55469 , nan , nan , nan , 0
8400 , -1.99219 , -8.47656 , nan , nan , nan , 0
8400 , -1.99219 , -8.39844 , nan , nan , nan , 0
8400 , -1.99219 , -8.32031 , nan , nan , nan , 0
8400 , -1.99219 , -8.24219 , nan , nan , nan , 0
8400 , -1.99219 , -8.16406 , -nan , -nan , -nan , 0
8400 , -1.99219 , -8.08594 , nan , nan , nan , 0
8400 , -1.99219 , -8.00781 , -nan , -nan , -nan , 0
8400 , -1.99219 , -7.92969 , nan , nan , nan , 0
8400 , -1.99219 , -7.85156 , -nan , nan , -nan , 0
8400 , -1.99219 , -7.77344 , nan , nan , nan , 0
8400 , -1.99219 , -7.69531 , nan , nan , nan , 0
8400 , -1.99219 , -7.61719 , -nan , -nan , -nan , 0
8400 , -1.99219 , -7.53906 , nan , nan , nan , 0
8400 , -1.99219 , -7.46094 , -nan , -nan , -nan , 0
8400 , -1.99219 , -7.38281 , nan , nan , nan , 0
8400 , -1.99219 , -7.30469 , -nan , -nan , -nan , 0
8400 , -1.99219 , -7.22656 , nan , nan , nan , 0
8400 , -1.99219 , -7.14844 , -nan , -nan , -nan , 0
8400 , -1.99219 , -7.07031 , nan , nan , nan , 0
8400 , -1.99219 , -6.99219 , -nan , -nan , -nan , 0
8400 , -1.99219 , -6.91406 , nan , nan , nan , 0
8400 , -1.99219 , -6.83594 , -nan , -nan , -nan , 0
8400 , -1.99219 , -6.75781 , nan , nan , nan , 0
8400 , -1.99219 , -6.67969 , -nan , -nan , -nan , 0
8400 , -1.99219 , -6.60156 , nan , nan , nan , 0
8400 , -1.99219 , -6.52344 , -nan , -nan , -nan , 0
8400 , -1.99219 , -6.44531 , nan , nan , nan , 0
8400 , -1.99219 , -6.36719 , -nan , -nan , -nan , 0
8400 , -1.99219 , -6.28906 , nan , nan , nan , 0
8400 , -1.99219 , -6.21094 , -nan , -nan , -nan , 0
8400 , -1.99219 , -6.13281 , nan , nan , nan , 0
8400 , -1.99219 , -6.05469 , -nan , -nan , -nan , 0
8400 , -1.99219 , -5.97656 , nan , nan , nan , 0
8400 , -1.99219 , -5.89844 , -nan , -nan , -nan , 0
8400 , -1.99219 , -5.82031 , nan , nan , nan , 0
8400 , -1.99219 , -5.74219 , -nan , -nan , -nan , 0
8400 , -1.99219 , -5.66406 , nan , nan , nan , 0
8400 , -1.99219 , -5.58594 , -nan , -nan , -nan , 0
8400 , -1.99219 , -5.50781 , nan , nan , nan , 0
8400 , -1.99219 , -5.42969 , -nan , -nan , -nan , 0
8400 , -1.99219 , -5.35156 , nan , nan , nan , 0
8400 , -1.99219 , -5.27344 , -nan , -nan , -nan , 0
8400 , -1.99219 , -5.19531 , nan , nan , nan , 0
8400 , -1.99219 , -5.11719 , -nan , -nan , -nan , 0
8400 , -1.99219 , -5.03906 , nan , nan , nan , 0
8400 , -1.99219 , -4.96094 , -nan , -nan , -nan , 0
8400 , -1.99219 , -4.88281 , nan , nan , nan , 0
8400 , -1.99219 , -4.80469 , -nan , -nan , -nan , 0
8400 , -1.99219 , -4.72656 , nan , nan , nan , 0
8400 , -1.99219 , -4.64844 , -nan , -nan , -nan , 0
8400 , -1.99219 , -4.57031 , nan , nan , nan , 0
8400 , -1.99219 , -4.49219 , -nan , -nan , -nan , 0
8400 , -1.99219 , -4.41406 , nan , nan , nan , 0
8400 , -1.99219 , -4.33594 , nan , nan , nan , 0
8400 , -1.99219 , -4.25781 , nan , nan , nan , 0
8400 , -1.99219 , -4.17969 , nan , nan , nan , 0
8400 , -1.99219 , -4.10156 , nan , nan , nan , 0
8400 , -1.99219 , -4.02344 , -nan , -nan , -nan , 0
8400 , -1.99219 , -3.94531 , nan , nan , nan , 0
8400 , -1.99219 , -3.86719 , -nan , -nan , -nan , 0
8400 , -1.99219 , -3.78906 , nan , nan , nan , 0
8400 , -1.99219 , -3.71094 , -nan , -nan , -nan , 0
8400 , -1.99219 , -3.63281 , nan , nan , nan , 0
8400 , -1.99219 , -3.55469 , -nan , -nan , -nan , 0
8400 , -1.99219 , -3.47656 , nan , nan , nan , 0
8400 , -1.99219 , -3.39844 , -nan , -nan , -nan , 0
8400 , -1.99219 , -3.32031 , nan , nan , nan , 0
8400 , -1.99219 , -3.24219 , -nan , -nan , -nan , 0
8400 , -1.99219 , -3.16406 , nan , nan , nan , 0
8400 , -1.99219 , -3.08594 , nan , nan , nan , 0
8400 , -1.99219 , -3.00781 , -nan , -nan , -nan , 0
8400 , -1.99219 , -2.92969 , nan , nan , nan , 0
8400 , -1.99219 , -2.85156 , -nan , -nan , -nan , 0
8400 , -1.99219 , -2.77344 , nan , nan , nan , 0
8400 , -1.99219 , -2.69531 , 0.102879 , -0.0382339 , -0.132438 , 0
8400 , -1.99219 , -2.61719 , 0.110412 , -0.0312464 , -0.14637 , 0
8400 , -1.99219 , -2.53906 , 0.118013 , -0.0247479 , -0.160098 , 0
8400 , -1.99219 , -2.46094 , 0.125703 , -0.0193808 , -0.173327 , 0
8400 , -1.99219 , -2.38281 , 0.13355 , -0.0157903 , -0.185798 , 0
8400 , -1.99219 , -2.30469 , 0.141667 , -0.0145747 , -0.197315 , 0
8400 , -1.99219 , -2.22656 , 0.150203 , -0.0162443 , -0.207742 , 0
8400 , -1.99219 , -2.14844 , 0.159311 , -0.0212016 , -0.216961 , 0
8400 , -1.99219 , -2.07031 , 0.169114 , -0.0297382 , -0.224786 , 0
8400 , -1.99219 , -1.99219 , 0.179669 , -0.0420299 , -0.230879 , 0
8400 , -1.99219 , -1.91406 , 0.190936 , -0.0581073 , -0.234706 , 0
8400 , -1.99219 , -1.83594 , 0.202784 , -0.0777987 , -0.235581 , 0
8400 , -1.99219 , -1.75781 , 0.215019 , -0.100685 , -0.232796 , 0
8400 , -1.99219 , -1.67969 , 0.227437 , -0.126106 , -0.225795 , 0
8400 , -1.99219 , -1.60156 , 0.239863 , -0.153237 , -0.214299 , 0
8400 , -1.99219 , -1.52344 , 0.252165 , -0.18118 , -0.198346 , 0
8400 , -1.99219 , -1.44531 , 0.264242 , -0.209039 , -0.178244 , 0
8400 , -1.99219 , -1.36719 , 0.275996 , -0.235969 , -0.154504 , 0
8400 , -1.99219 , -1.28906 , 0.287329 , -0.261219 , -0.127768 , 0
8400 , -1.99219 , -1.21094 , 0.298142 , -0.284168 , -0.0987508 , 0
8400 , -1.99219 , -1.13281 , 0.308348 , -0.304353 , -0.0681877 , 0
8400 , -1.99219 , -1.05469 , 0.317876 , -0.32148 , -0.0367893 , 0
8400 , -1.99219 , -0.976562 , nan , nan , nan , 0
8400 , -1.99219 , -0.898438 , -nan , -nan , -nan , 0
8400 , -1.99219 , -0.820312 , -nan , -nan , -nan , 0
8400 , -1.99219 , -0.742188 , nan , nan , nan , 0
8400 , -1.99219 , -0.664062 , -nan , -nan , -nan , 0
8400 , -1.99219 , -0.585938 , nan , nan , nan , 0
8400 , -1.99219 , -0.507812 , -nan , -nan , -nan , 0
8400 , -1.99219 , -0.429688 , -nan , -nan , -nan , 0
8400 , -1.99219 , -0.351562 , nan , nan , nan , 0
8400 , -1.99219 , -0.273438 , -nan , -nan , -nan , 0
8400 , -1.99219 , -0.195312 , -nan , nan , -nan , 0
8400 , -1.99219 , -0.117188 , -nan , nan , -nan , 0
8400 , -1.99219 , -0.0390625 , nan , nan , nan , 0
8400 , -1.99219 , 0.0390625 , -nan , -nan , -nan , 0
8400 , -1.99219 , 0.117188 , nan , nan , nan , 0
8400 , -1.99219 , 0.195312 , nan , nan , nan , 0
8400 , -1.99219 , 0.273438 , nan , nan , nan , 0
8400 , -1.99219 , 0.351562 , -nan , -nan , -nan , 0
8400 , -1.99219 , 0.429688 , nan , nan , nan , 0
8400 , -1.99219 , 0.507812 , -nan , -nan , -nan , 0
8400 , -1.99219 , 0.585938 , nan , nan , nan , 0
8400 , -1.99219 , 0.664062 , -nan , -nan , -nan , 0
8400 , -1.99219 , 0.742188 , nan , nan , nan , 0
8400 , -1.99219 , 0.820312 , -nan , -nan , -nan , 0
8400 , -1.99219 , 0.898438 , nan , nan , nan , 0
8400 , -1.99219 , 0.976562 , nan , nan , nan , 0
8400 , -1.99219 , 1.05469 , -nan , -nan , -nan , 0
8400 , -1.99219 , 1.13281 , -nan , -nan , -nan , 0
8400 , -1.99219 , 1.21094 , nan , nan , nan , 0
8400 , -1.99219 , 1.28906 , 0.286203 , -0.226844 , 0.18125 , 0
8400 , -1.99219 , 1.36719 , 0.275333 , -0.232836 , 0.15998 , 0
8400 , -1.99219 , 1.44531 , 0.263996 , -0.238312 , 0.139302 , 0
8400 , -1.99219 , 1.52344 , 0.252214 , -0.242678 , 0.119574 , 0
8400 , -1.99219 , 1.60156 , 0.240045 , -0.245432 , 0.10116 , 0
8400 , -1.99219 , 1.67969 , 0.227615 , -0.246252 , 0.0844515 , 0
8400 , -1.99219 , 1.75781 , 0.21512 , -0.245039 , 0.0698621 , 0
8400 , -1.99219 , 1.83594 , 0.202808 , -0.241906 , 0.0577689 , 0
8400 , -1.99219 , 1.91406 , 0.190925 , -0.237097 , 0.048449 , 0
8400 , -1.99219 , 1.99219 , 0.179669 , -0.230879 , 0.0420299 , 0
8400 , -1.99219 , 2.07031 , 0.169144 , -0.22344 , 0.0384778 , 0
8400 , -1.99219 , 2.14844 , 0.159361 , -0.214838 , 0.0376174 , 0
8400 , -1.99219 , 2.22656 , 0.150248 , -0.205005 , 0.0391675 , 0
8400 , -1.99219 , 2.30469 , 0.14168 , -0.193797 , 0.0427715 , 0
8400 , -1.99219 , 2.38281 , 0.133515 , -0.181065 , 0.0480169 , 0
8400 , -1.99219 , 2.46094 , 0.125618 , -0.166731 , 0.0544393 , 0
8400 , -1.99219 , 2.53906 , 0.117885 , -0.150869 , 0.0615195 , 0
8400 , -1.99219 , 2.61719 , 0.110256 , -0.133767 , 0.0686904 , 0
8400 , -1.99219 , 2.69531 , 0.10272 , -0.115925 , 0.0753794 , 0
8400 , -1.99219 , 2.77344 , 0.0953028 , -0.0979753 , 0.0810754 , 0
8400 , -1.99219 , 2.85156 , 0.0880493 , -0.0805527 , 0.0853839 , 0
8400 , -1.99219 , 2.92969 , 0.0810026 , -0.0642056 , 0.0880483 , 0
8400 , -1.99219 , 3.00781 , nan , nan , nan , 0
8400 , -1.99219 , 3.08594 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.16406 , nan , nan , nan , 0
8400 , -1.99219 , 3.24219 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.32031 , nan , nan , nan , 0
8400 , -1.99219 , 3.39844 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.47656 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.55469 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.63281 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.71094 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.78906 , nan , nan , nan , 0
8400 , -1.99219 , 3.86719 , -nan , -nan , -nan , 0
8400 , -1.99219 , 3.94531 , nan , nan , nan , 0
8400 , -1.99219 , 4.02344 , -nan , -nan , -nan , 0
8400 , -1.99219 , 4.10156 , -nan , -nan , -nan , 0
8400 , -1.99219 , 4.17969 , nan , nan , nan , 0
8400 , -1.99219 , 4.25781 , -nan , -nan , -nan , 0
8400 , -1.99219 , 4.33594 , -nan , -nan , -nan , 0
8400 , -1.99219 , 4.41406 , nan , nan , nan , 0
8400 , -1.99219 , 4.49219 , -nan , -nan , -nan , 0
8400 , -1.99219 , 4.57031 , nan , nan , nan , 0
8400 , -1.99219 , 4.64844 , -nan , -nan , -nan , 0
8400 , -1.99219 , 4.72656 , nan , nan , nan , 0
8400 , -1.99219 , 4.80469 , -nan , -nan , -nan , 0
8400 , -1.99219 , 4.88281 , nan , nan , nan , 0
8400 , -1.99219 , 4.96094 , -nan , -nan , -nan , 0
8400 , -1.99219 , 5.03906 , nan , nan , nan , 0
8400 , -1.99219 , 5.11719 , -nan , -nan , -nan , 0
8400 , -1.99219 , 5.19531 , nan , nan , nan , 0
8400 , -1.99219 , 5.27344 , -nan , -nan , -nan , 0
8400 , -1.99219 , 5.35156 , nan , nan , nan , 0
8400 , -1.99219 , 5.42969 , -nan , -nan , -nan , 0
8400 , -1.99219 , 5.50781 , nan , nan , nan , 0
8400 , -1.99219 , 5.58594 , -nan , -nan , -nan , 0
8400 , -1.99219 , 5.66406 , nan , nan , nan , 0
8400 , -1.99219 , 5.74219 , -nan , -nan , -nan , 0
8400 , -1.99219 , 5.82031 , nan , nan , nan , 0
8400 , -1.99219 , 5.89844 , -nan , -nan , -nan , 0
8400 , -1.99219 , 5.97656 , nan , nan , nan , 0
8400 , -1.99219 , 6.05469 , -nan , -nan , -nan , 0
8400 , -1.99219 , 6.13281 , nan , nan , nan , 0
8400 , -1.99219 , 6.21094 , -nan , nan , -nan , 0
8400 , -1.99219 , 6.28906 , nan , nan , nan , 0
8400 , -1.99219 , 6.36719 , nan , nan , nan , 0
8400 , -1.99219 , 6.44531 , nan , nan , nan , 0
8400 , -1.99219 , 6.52344 , -nan , -nan , -nan , 0
8400 , -1.99219 , 6.60156 , nan , nan , nan , 0
8400 , -1.99219 , 6.67969 , nan , nan , nan , 0
8400 , -1.99219 , 6.75781 , nan , nan , nan , 0
8400 , -1.99219 , 6.83594 , nan , nan , nan , 0
8400 , -1.99219 , 6.91406 , nan , nan , nan , 0
8400 , -1.99219 , 6.99219 , -nan , nan , -nan , 0
8400 , -1.99219 , 7.07031 , -nan , -nan , -nan , 0
8400 , -1.99219 , 7.14844 , -nan , -nan , -nan , 0
8400 , -1.99219 , 7.22656 , nan , nan , nan , 0
8400 , -1.99219 , 7.30469 , -nan , -nan , -nan , 0
8400 , -1.99219 , 7.38281 , nan , nan , nan , 0
8400 , -1.99219 , 7.46094 , nan , nan , nan , 0
8400 , -1.99219 , 7.53906 , -nan , -nan , -nan , 0
8400 , -1.99219 , 7.61719 , nan , nan , nan , 0
8400 , -1.99219 , 7.69531 , -nan , -nan , -nan , 0
8400 , -1.99219 , 7.77344 , nan , nan , nan , 0
8400 , -1.99219 , 7.85156 , -nan , -nan , -nan , 0
8400 , -1.99219 , 7.92969 , nan , nan , nan , 0
8400 , -1.99219 , 8.00781 , -nan , -nan , -nan , 0
