x,y,rho,u,v,w
2.30469 , -4.17969 , 0.00336158 , 1 , 0 , 0
2.30469 , -4.10156 , 0.00395174 , 1 , 0 , 0
2.30469 , -4.02344 , 0.00463134 , 1 , 0 , 0
2.30469 , -3.94531 , 0.00541128 , 1 , 0 , 0
2.30469 , -3.86719 , 0.00630331 , 1 , 0 , 0
2.30469 , -3.78906 , 0.00732 , 1 , 0 , 0
2.30469 , -3.71094 , 0.00847478 , 1 , 0 , 0
2.30469 , -3.63281 , 0.00978184 , 1 , 0 , 0
2.30469 , -3.55469 , 0.0112561 , 1 , 0 , 0
2.30469 , -3.47656 , 0.012913 , 1 , 0 , 0
2.30469 , -3.39844 , 0.0147688 , 1 , 0 , 0
2.30469 , -3.32031 , 0.0168397 , 1 , 0 , 0
2.30469 , -3.24219 , 0.0191426 , 1 , 0 , 0
2.30469 , -3.16406 , 0.021694 , 1 , 0 , 0
2.30469 , -3.08594 , 0.0245106 , 1 , 0 , 0
2.30469 , -3.00781 , 0.0276085 , 1 , 0 , 0
2.30469 , -2.92969 , 0.0310032 , 1 , 0 , 0
2.30469 , -2.85156 , 0.0347093 , 1 , 0 , 0
2.30469 , -2.77344 , 0.0387399 , 1 , 0 , 0
2.30469 , -2.69531 , 0.0431068 , 1 , 0 , 0
2.30469 , -2.61719 , 0.0478199 , 1 , 0 , 0
2.30469 , -2.53906 , 0.0528866 , 1 , 0 , 0
2.30469 , -2.46094 , 0.0583119 , 1 , 0 , 0
2.30469 , -2.38281 , 0.0640978 , 1 , 0 , 0
2.30469 , -2.30469 , 0.0702432 , 1 , 0 , 0
2.30469 , -2.22656 , 0.0767431 , 1 , 0 , 0
2.30469 , -2.14844 , 0.0835891 , 1 , 0 , 0
2.30469 , -2.07031 , 0.0907684 , 1 , 0 , 0
2.30469 , -1.99219 , 0.0982639 , 1 , 0 , 0
2.30469 , -1.91406 , 0.106054 , 1 , 0 , 0
2.30469 , -1.83594 , 0.114113 , 1 , 0 , 0
2.30469 , -1.75781 , 0.122411 , 1 , 0 , 0
2.30469 , -1.67969 , 0.130912 , 1 , 0 , 0
2.30469 , -1.60156 , 0.139576 , 1 , 0 , 0
2.30469 , -1.52344 , 0.14836 , 1 , 0 , 0
2.30469 , -1.44531 , 0.157217 , 1 , 0 , 0
2.30469 , -1.36719 , 0.166095 , 1 , 0 , 0
2.30469 , -1.28906 , 0.174939 , 1 , 0 , 0
2.30469 , -1.21094 , 0.183693 , 1 , 0 , 0
2.30469 , -1.13281 , 0.192297 , 1 , 0 , 0
2.30469 , -1.05469 , 0.200691 , 1 , 0 , 0
2.30469 , -0.976562 , 0.208813 , 1 , 0 , 0
2.30469 , -0.898438 , 0.216602 , 1 , 0 , 0
2.30469 , -0.820312 , 0.223997 , 1 , 0 , 0
2.30469 , -0.742188 , 0.230938 , 1 , 0 , 0
2.30469 , -0.664062 , 0.237369 , 1 , 0 , 0
2.30469 , -0.585938 , 0.243235 , 1 , 0 , 0
2.30469 , -0.507812 , 0.248487 , 1 , 0 , 0
2.30469 , -0.429688 , 0.253079 , 1 , 0 , 0
2.30469 , -0.351562 , 0.25697 , 1 , 0 , 0
2.30469 , -0.273438 , 0.260126 , 1 , 0 , 0
2.30469 , -0.195312 , 0.262519 , 1 , 0 , 0
2.30469 , -0.117188 , 0.264126 , 1 , 0 , 0
2.30469 , -0.0390625 , 0.264933 , 1 , 0 , 0
2.30469 , 0.0390625 , 0.264933 , 1 , 0 , 0
2.30469 , 0.117188 , 0.264126 , 1 , 0 , 0
2.30469 , 0.195312 , 0.262519 , 1 , 0 , 0
2.30469 , 0.273438 , 0.260126 , 1 , 0 , 0
2.30469 , 0.351562 , 0.25697 , 1 , 0 , 0
2.30469 , 0.429688 , 0.253079 , 1 , 0 , 0
2.30469 , 0.507812 , 0.248487 , 1 , 0 , 0
2.30469 , 0.585938 , 0.243235 , 1 , 0 , 0
2.30469 , 0.664062 , 0.237369 , 1 , 0 , 0
2.30469 , 0.742188 , 0.230938 , 1 , 0 , 0
2.30469 , 0.820312 , 0.223997 , 1 , 0 , 0
2.30469 , 0.898438 , 0.216602 , 1 , 0 , 0
2.30469 , 0.976562 , 0.208813 , 1 , 0 , 0
2.30469 , 1.05469 , 0.200691 , 1 , 0 , 0
2.30469 , 1.13281 , 0.192297 , 1 , 0 , 0
2.30469 , 1.21094 , 0.183693 , 1 , 0 , 0
2.30469 , 1.28906 , 0.174939 , 1 , 0 , 0
2.30469 , 1.36719 , 0.166095 , 1 , 0 , 0
2.30469 , 1.44531 , 0.157217 , 1 , 0 , 0
2.30469 , 1.52344 , 0.14836 , 1 , 0 , 0
2.30469 , 1.60156 , 0.139576 , 1 , 0 , 0
2.30469 , 1.67969 , 0.130912 , 1 , 0 , 0
2.30469 , 1.75781 , 0.122411 , 1 , 0 , 0
2.30469 , 1.83594 , 0.114113 , 1 , 0 , 0
2.30469 , 1.91406 , 0.106054 , 1 , 0 , 0
2.30469 , 1.99219 , 0.0982639 , 1 , 0 , 0
2.30469 , 2.07031 , 0.0907684 , 1 , 0 , 0
2.30469 , 2.14844 , 0.0835891 , 1 , 0 , 0
2.30469 , 2.22656 , 0.0767431 , 1 , 0 , 0
2.30469 , 2.30469 , 0.0702432 , 1 , 0 , 0
2.30469 , 2.38281 , 0.0640978 , 1 , 0 , 0
2.30469 , 2.46094 , 0.0583119 , 1 , 0 , 0
2.30469 , 2.53906 , 0.0528866 , 1 , 0 , 0
2.30469 , 2.61719 , 0.0478199 , 1 , 0 , 0
2.30469 , 2.69531 , 0.0431068 , 1 , 0 , 0
2.30469 , 2.77344 , 0.0387399 , 1 , 0 , 0
2.30469 , 2.85156 , 0.0347093 , 1 , 0 , 0
2.30469 , 2.92969 , 0.0310032 , 1 , 0 , 0
2.30469 , 3.00781 , 0.0276085 , 1 , 0 , 0
2.30469 , 3.08594 , 0.0245106 , 1 , 0 , 0
2.30469 , 3.16406 , 0.021694 , 1 , 0 , 0
2.30469 , 3.24219 , 0.0191426 , 1 , 0 , 0
2.30469 , 3.32031 , 0.0168397 , 1 , 0 , 0
2.30469 , 3.39844 , 0.0147688 , 1 , 0 , 0
2.30469 , 3.47656 , 0.012913 , 1 , 0 , 0
2.30469 , 3.55469 , 0.0112561 , 1 , 0 , 0
2.30469 , 3.63281 , 0.00978184 , 1 , 0 , 0
2.30469 , 3.71094 , 0.00847478 , 1 , 0 , 0
2.30469 , 3.78906 , 0.00732 , 1 , 0 , 0
2.30469 , 3.86719 , 0.00630331 , 1 , 0 , 0
2.30469 , 3.94531 , 0.00541128 , 1 , 0 , 0
2.30469 , 4.02344 , 0.00463134 , 1 , 0 , 0
2.30469 , 4.10156 , 0.00395174 , 1 , 0 , 0
2.30469 , 4.17969 , 0.00336158 , 1 , 0 , 0
2.30469 , 4.25781 , 0.00285085 , 1 , 0 , 0
2.30469 , 4.33594 , 0.00241035 , 1 , 0 , 0
2.30469 , 4.41406 , 0.0020317 , 1 , 0 , 0
2.30469 , 4.49219 , 0.00170732 , 1 , 0 , 0
2.30469 , 4.57031 , 0.00143035 , 1 , 0 , 0
2.30469 , 4.64844 , 0.00119467 , 1 , 0 , 0
2.30469 , 4.72656 , 0.000994775 , 1 , 0 , 0
2.30469 , 4.80469 , 0.000825805 , 1 , 0 , 0
2.30469 , 4.88281 , 0.000683448 , 1 , 0 , 0
2.30469 , 4.96094 , 0.000563907 , 1 , 0 , 0
2.30469 , 5.03906 , 0.000463857 , 1 , 0 , 0
2.30469 , 5.11719 , 0.000380396 , 1 , 0 , 0
2.30469 , 5.19531 , 0.000311001 , 1 , 0 , 0
2.30469 , 5.27344 , 0.000253491 , 1 , 0 , 0
2.30469 , 5.35156 , 0.000205986 , 1 , 0 , 0
2.30469 , 5.42969 , 0.000166874 , 1 , 0 , 0
2.30469 , 5.50781 , 0.000134776 , 1 , 0 , 0
2.30469 , 5.58594 , 0.000108521 , 1 , 0 , 0
2.30469 , 5.66406 , 8.71136e-05 , 1 , 0 , 0
2.30469 , 5.74219 , 6.97164e-05 , 1 , 0 , 0
2.30469 , 5.82031 , 5.56235e-05 , 1 , 0 , 0
2.30469 , 5.89844 , 4.42442e-05 , 1 , 0 , 0
2.30469 , 5.97656 , 3.50856e-05 , 1 , 0 , 0
2.30469 , 6.05469 , 2.7738e-05 , 1 , 0 , 0
2.30469 , 6.13281 , 2.18624e-05 , 1 , 0 , 0
2.30469 , 6.21094 , 1.71788e-05 , 1 , 0 , 0
2.30469 , 6.28906 , 1.34575e-05 , 1 , 0 , 0
2.30469 , 6.36719 , 1.05102e-05 , 1 , 0 , 0
2.30469 , 6.44531 , 8.18335e-06 , 1 , 0 , 0
2.30469 , 6.52344 , 6.35223e-06 , 1 , 0 , 0
2.30469 , 6.60156 , 4.91582e-06 , 1 , 0 , 0
2.30469 , 6.67969 , 3.79262e-06 , 1 , 0 , 0
2.30469 , 6.75781 , 2.91715e-06 , 1 , 0 , 0
2.30469 , 6.83594 , 2.23693e-06 , 1 , 0 , 0
2.30469 , 6.91406 , 1.7101e-06 , 1 , 0 , 0
2.30469 , 6.99219 , 1.30336e-06 , 1 , 0 , 0
2.30469 , 7.07031 , 9.90332e-07 , 1 , 0 , 0
2.30469 , 7.14844 , 7.50193e-07 , 1 , 0 , 0
2.30469 , 7.22656 , 5.66552e-07 , 1 , 0 , 0
2.30469 , 7.30469 , 4.26561e-07 , 1 , 0 , 0
2.30469 , 7.38281 , 3.20182e-07 , 1 , 0 , 0
2.30469 , 7.46094 , 2.396e-07 , 1 , 0 , 0
2.30469 , 7.53906 , 1.78753e-07 , 1 , 0 , 0
2.30469 , 7.61719 , 1.32951e-07 , 1 , 0 , 0
2.30469 , 7.69531 , 9.85842e-08 , 1 , 0 , 0
2.30469 , 7.77344 , 7.2878e-08 , 1 , 0 , 0
2.30469 , 7.85156 , 5.37106e-08 , 1 , 0 , 0
2.30469 , 7.92969 , 3.94638e-08 , 1 , 0 , 0
2.30469 , 8.00781 , 2.89076e-08 , 1 , 0 , 0
2.30469 , 8.08594 , 2.11106e-08 , 1 , 0 , 0
2.30469 , 8.16406 , 1.53696e-08 , 1 , 0 , 0
2.30469 , 8.24219 , 1.11558e-08 , 1 , 0 , 0
2.30469 , 8.32031 , 8.07255e-09 , 1 , 0 , 0
2.30469 , 8.39844 , 5.82368e-09 , 1 , 0 , 0
2.30469 , 8.47656 , 4.1885e-09 , 1 , 0 , 0
2.30469 , 8.55469 , 3.00327e-09 , 1 , 0 , 0
2.30469 , 8.63281 , 2.14686e-09 , 1 , 0 , 0
2.30469 , 8.71094 , 1.52999e-09 , 1 , 0 , 0
2.30469 , 8.78906 , 1.08705e-09 , 1 , 0 , 0
2.30469 , 8.86719 , 7.69985e-10 , 1 , 0 , 0
2.30469 , 8.94531 , 5.4374e-10 , 1 , 0 , 0
2.30469 , 9.02344 , 3.82802e-10 , 1 , 0 , 0
2.30469 , 9.10156 , 2.68678e-10 , 1 , 0 , 0
2.30469 , 9.17969 , 1.88003e-10 , 1 , 0 , 0
2.30469 , 9.25781 , 1.31151e-10 , 1 , 0 , 0
2.30469 , 9.33594 , 9.12126e-11 , 1 , 0 , 0
2.30469 , 9.41406 , 6.32428e-11 , 1 , 0 , 0
2.30469 , 9.49219 , 4.37162e-11 , 1 , 0 , 0
2.30469 , 9.57031 , 3.01265e-11 , 1 , 0 , 0
2.30469 , 9.64844 , 2.0698e-11 , 1 , 0 , 0
2.30469 , 9.72656 , 1.4177e-11 , 1 , 0 , 0
2.30469 , 9.80469 , 9.68086e-12 , 1 , 0 , 0
2.30469 , 9.88281 , 6.5905e-12 , 1 , 0 , 0
2.30469 , 9.96094 , 4.47299e-12 , 1 , 0 , 0
2.38281 , -9.96094 , 4.08166e-12 , 1 , 0 , 0
2.38281 , -9.88281 , 6.01392e-12 , 1 , 0 , 0
2.38281 , -9.80469 , 8.83391e-12 , 1 , 0 , 0
2.38281 , -9.72656 , 1.29367e-11 , 1 , 0 , 0
2.38281 , -9.64844 , 1.88872e-11 , 1 , 0 , 0
2.38281 , -9.57031 , 2.74908e-11 , 1 , 0 , 0
2.38281 , -9.49219 , 3.98916e-11 , 1 , 0 , 0
2.38281 , -9.41406 , 5.77099e-11 , 1 , 0 , 0
2.38281 , -9.33594 , 8.32327e-11 , 1 , 0 , 0
2.38281 , -9.25781 , 1.19677e-10 , 1 , 0 , 0
2.38281 , -9.17969 , 1.71555e-10 , 1 , 0 , 0
2.38281 , -9.10156 , 2.45173e-10 , 1 , 0 , 0
2.38281 , -9.02344 , 3.49312e-10 , 1 , 0 , 0
2.38281 , -8.94531 , 4.9617e-10 , 1 , 0 , 0
2.38281 , -8.86719 , 7.02622e-10 , 1 , 0 , 0
2.38281 , -8.78906 , 9.91945e-10 , 1 , 0 , 0
2.38281 , -8.71094 , 1.39614e-09 , 1 , 0 , 0
2.38281 , -8.63281 , 1.95904e-09 , 1 , 0 , 0
2.38281 , -8.55469 , 2.74052e-09 , 1 , 0 , 0
2.38281 , -8.47656 , 3.82206e-09 , 1 , 0 , 0
2.38281 , -8.39844 , 5.31418e-09 , 1 , 0 , 0
2.38281 , -8.32031 , 7.36631e-09 , 1 , 0 , 0
2.38281 , -8.24219 , 1.01798e-08 , 1 , 0 , 0
2.38281 , -8.16406 , 1.40249e-08 , 1 , 0 , 0
2.38281 , -8.08594 , 1.92637e-08 , 1 , 0 , 0
2.38281 , -8.00781 , 2.63786e-08 , 1 , 0 , 0
2.38281 , -7.92969 , 3.60112e-08 , 1 , 0 , 0
2.38281 , -7.85156 , 4.90117e-08 , 1 , 0 , 0
2.38281 , -7.77344 , 6.65022e-08 , 1 , 0 , 0
2.38281 , -7.69531 , 8.99594e-08 , 1 , 0 , 0
2.38281 , -7.61719 , 1.2132e-07 , 1 , 0 , 0
2.38281 , -7.53906 , 1.63114e-07 , 1 , 0 , 0
2.38281 , -7.46094 , 2.18639e-07 , 1 , 0 , 0
2.38281 , -7.38281 , 2.9217e-07 , 1 , 0 , 0
2.38281 , -7.30469 , 3.89242e-07 , 1 , 0 , 0
2.38281 , -7.22656 , 5.16986e-07 , 1 , 0 , 0
2.38281 , -7.14844 , 6.84561e-07 , 1 , 0 , 0
2.38281 , -7.07031 , 9.03691e-07 , 1 , 0 , 0
2.38281 , -6.99219 , 1.18933e-06 , 1 , 0 , 0
2.38281 , -6.91406 , 1.56048e-06 , 1 , 0 , 0
2.38281 , -6.83594 , 2.04123e-06 , 1 , 0 , 0
2.38281 , -6.75781 , 2.66194e-06 , 1 , 0 , 0
2.38281 , -6.67969 , 3.46082e-06 , 1 , 0 , 0
2.38281 , -6.60156 , 4.48575e-06 , 1 , 0 , 0
2.38281 , -6.52344 , 5.79649e-06 , 1 , 0 , 0
2.38281 , -6.44531 , 7.46741e-06 , 1 , 0 , 0
2.38281 , -6.36719 , 9.59069e-06 , 1 , 0 , 0
2.38281 , -6.28906 , 1.22802e-05 , 1 , 0 , 0
2.38281 , -6.21094 , 1.56759e-05 , 1 , 0 , 0
2.38281 , -6.13281 , 1.99497e-05 , 1 , 0 , 0
2.38281 , -6.05469 , 2.53113e-05 , 1 , 0 , 0
2.38281 , -5.97656 , 3.2016e-05 , 1 , 0 , 0
2.38281 , -5.89844 , 4.03734e-05 , 1 , 0 , 0
2.38281 , -5.82031 , 5.07571e-05 , 1 , 0 , 0
2.38281 , -5.74219 , 6.36171e-05 , 1 , 0 , 0
2.38281 , -5.66406 , 7.94923e-05 , 1 , 0 , 0
2.38281 , -5.58594 , 9.90265e-05 , 1 , 0 , 0
2.38281 , -5.50781 , 0.000122985 , 1 , 0 , 0
2.38281 , -5.42969 , 0.000152275 , 1 , 0 , 0
2.38281 , -5.35156 , 0.000187965 , 1 , 0 , 0
2.38281 , -5.27344 , 0.000231314 , 1 , 0 , 0
2.38281 , -5.19531 , 0.000283793 , 1 , 0 , 0
2.38281 , -5.11719 , 0.000347116 , 1 , 0 , 0
2.38281 , -5.03906 , 0.000423276 , 1 , 0 , 0
2.38281 , -4.96094 , 0.000514573 , 1 , 0 , 0
2.38281 , -4.88281 , 0.000623655 , 1 , 0 , 0
2.38281 , -4.80469 , 0.000753558 , 1 , 0 , 0
2.38281 , -4.72656 , 0.000907745 , 1 , 0 , 0
2.38281 , -4.64844 , 0.00109015 , 1 , 0 , 0
2.38281 , -4.57031 , 0.00130521 , 1 , 0 , 0
2.38281 , -4.49219 , 0.00155795 , 1 , 0 , 0
2.38281 , -4.41406 , 0.00185395 , 1 , 0 , 0
2.38281 , -4.33594 , 0.00219947 , 1 , 0 , 0
2.38281 , -4.25781 , 0.00260144 , 1 , 0 , 0
2.38281 , -4.17969 , 0.00306749 , 1 , 0 , 0
2.38281 , -4.10156 , 0.00360601 , 1 , 0 , 0
2.38281 , -4.02344 , 0.00422616 , 1 , 0 , 0
2.38281 , -3.94531 , 0.00493787 , 1 , 0 , 0
2.38281 , -3.86719 , 0.00575185 , 1 , 0 , 0
2.38281 , -3.78906 , 0.0066796 , 1 , 0 , 0
2.38281 , -3.71094 , 0.00773335 , 1 , 0 , 0
2.38281 , -3.63281 , 0.00892606 , 1 , 0 , 0
2.38281 , -3.55469 , 0.0102713 , 1 , 0 , 0
2.38281 , -3.47656 , 0.0117833 , 1 , 0 , 0
2.38281 , -3.39844 , 0.0134767 , 1 , 0 , 0
2.38281 , -3.32031 , 0.0153665 , 1 , 0 , 0
2.38281 , -3.24219 , 0.0174678 , 1 , 0 , 0
2.38281 , -3.16406 , 0.0197961 , 1 , 0 , 0
2.38281 , -3.08594 , 0.0223663 , 1 , 0 , 0
2.38281 , -3.00781 , 0.0251932 , 1 , 0 , 0
2.38281 , -2.92969 , 0.0282909 , 1 , 0 , 0
2.38281 , -2.85156 , 0.0316727 , 1 , 0 , 0
2.38281 , -2.77344 , 0.0353507 , 1 , 0 , 0
2.38281 , -2.69531 , 0.0393356 , 1 , 0 , 0
2.38281 , -2.61719 , 0.0436363 , 1 , 0 , 0
2.38281 , -2.53906 , 0.0482597 , 1 , 0 , 0
2.38281 , -2.46094 , 0.0532104 , 1 , 0 , 0
2.38281 , -2.38281 , 0.0584901 , 1 , 0 , 0
2.38281 , -2.30469 , 0.0640978 , 1 , 0 , 0
2.38281 , -2.22656 , 0.0700291 , 1 , 0 , 0
2.38281 , -2.14844 , 0.0762762 , 1 , 0 , 0
2.38281 , -2.07031 , 0.0828273 , 1 , 0 , 0
2.38281 , -1.99219 , 0.0896671 , 1 , 0 , 0
2.38281 , -1.91406 , 0.0967759 , 1 , 0 , 0
2.38281 , -1.83594 , 0.10413 , 1 , 0 , 0
2.38281 , -1.75781 , 0.111702 , 1 , 0 , 0
2.38281 , -1.67969 , 0.119458 , 1 , 0 , 0
2.38281 , -1.60156 , 0.127365 , 1 , 0 , 0
2.38281 , -1.52344 , 0.135381 , 1 , 0 , 0
2.38281 , -1.44531 , 0.143463 , 1 , 0 , 0
2.38281 , -1.36719 , 0.151564 , 1 , 0 , 0
2.38281 , -1.28906 , 0.159634 , 1 , 0 , 0
2.38281 , -1.21094 , 0.167622 , 1 , 0 , 0
2.38281 , -1.13281 , 0.175474 , 1 , 0 , 0
2.38281 , -1.05469 , 0.183133 , 1 , 0 , 0
2.38281 , -0.976562 , 0.190545 , 1 , 0 , 0
2.38281 , -0.898438 , 0.197652 , 1 , 0 , 0
2.38281 , -0.820312 , 0.2044 , 1 , 0 , 0
2.38281 , -0.742188 , 0.210734 , 1 , 0 , 0
2.38281 , -0.664062 , 0.216602 , 1 , 0 , 0
2.38281 , -0.585938 , 0.221955 , 1 , 0 , 0
2.38281 , -0.507812 , 0.226748 , 1 , 0 , 0
2.38281 , -0.429688 , 0.230938 , 1 , 0 , 0
2.38281 , -0.351562 , 0.234489 , 1 , 0 , 0
2.38281 , -0.273438 , 0.237369 , 1 , 0 , 0
2.38281 , -0.195312 , 0.239552 , 1 , 0 , 0
2.38281 , -0.117188 , 0.241018 , 1 , 0 , 0
2.38281 , -0.0390625 , 0.241755 , 1 , 0 , 0
2.38281 , 0.0390625 , 0.241755 , 1 , 0 , 0
2.38281 , 0.117188 , 0.241018 , 1 , 0 , 0
2.38281 , 0.195312 , 0.239552 , 1 , 0 , 0
2.38281 , 0.273438 , 0.237369 , 1 , 0 , 0
2.38281 , 0.351562 , 0.234489 , 1 , 0 , 0
2.38281 , 0.429688 , 0.230938 , 1 , 0 , 0
2.38281 , 0.507812 , 0.226748 , 1 , 0 , 0
2.38281 , 0.585938 , 0.221955 , 1 , 0 , 0
2.38281 , 0.664062 , 0.216602 , 1 , 0 , 0
2.38281 , 0.742188 , 0.210734 , 1 , 0 , 0
2.38281 , 0.820312 , 0.2044 , 1 , 0 , 0
2.38281 , 0.898438 , 0.197652 , 1 , 0 , 0
2.38281 , 0.976562 , 0.190545 , 1 , 0 , 0
2.38281 , 1.05469 , 0.183133 , 1 , 0 , 0
2.38281 , 1.13281 , 0.175474 , 1 , 0 , 0
2.38281 , 1.21094 , 0.167622 , 1 , 0 , 0
2.38281 , 1.28906 , 0.159634 , 1 , 0 , 0
2.38281 , 1.36719 , 0.151564 , 1 , 0 , 0
2.38281 , 1.44531 , 0.143463 , 1 , 0 , 0
2.38281 , 1.52344 , 0.135381 , 1 , 0 , 0
2.38281 , 1.60156 , 0.127365 , 1 , 0 , 0
2.38281 , 1.67969 , 0.119458 , 1 , 0 , 0
2.38281 , 1.75781 , 0.111702 , 1 , 0 , 0
2.38281 , 1.83594 , 0.10413 , 1 , 0 , 0
2.38281 , 1.91406 , 0.0967759 , 1 , 0 , 0
2.38281 , 1.99219 , 0.0896671 , 1 , 0 , 0
2.38281 , 2.07031 , 0.0828273 , 1 , 0 , 0
2.38281 , 2.14844 , 0.0762762 , 1 , 0 , 0
2.38281 , 2.22656 , 0.0700291 , 1 , 0 , 0
2.38281 , 2.30469 , 0.0640978 , 1 , 0 , 0
2.38281 , 2.38281 , 0.0584901 , 1 , 0 , 0
2.38281 , 2.46094 , 0.0532104 , 1 , 0 , 0
2.38281 , 2.53906 , 0.0482597 , 1 , 0 , 0
2.38281 , 2.61719 , 0.0436363 , 1 , 0 , 0
2.38281 , 2.69531 , 0.0393356 , 1 , 0 , 0
2.38281 , 2.77344 , 0.0353507 , 1 , 0 , 0
2.38281 , 2.85156 , 0.0316727 , 1 , 0 , 0
2.38281 , 2.92969 , 0.0282909 , 1 , 0 , 0
2.38281 , 3.00781 , 0.0251932 , 1 , 0 , 0
2.38281 , 3.08594 , 0.0223663 , 1 , 0 , 0
2.38281 , 3.16406 , 0.0197961 , 1 , 0 , 0
2.38281 , 3.24219 , 0.0174678 , 1 , 0 , 0
2.38281 , 3.32031 , 0.0153665 , 1 , 0 , 0
2.38281 , 3.39844 , 0.0134767 , 1 , 0 , 0
2.38281 , 3.47656 , 0.0117833 , 1 , 0 , 0
2.38281 , 3.55469 , 0.0102713 , 1 , 0 , 0
2.38281 , 3.63281 , 0.00892606 , 1 , 0 , 0
2.38281 , 3.71094 , 0.00773335 , 1 , 0 , 0
2.38281 , 3.78906 , 0.0066796 , 1 , 0 , 0
2.38281 , 3.86719 , 0.00575185 , 1 , 0 , 0
2.38281 , 3.94531 , 0.00493787 , 1 , 0 , 0
2.38281 , 4.02344 , 0.00422616 , 1 , 0 , 0
2.38281 , 4.10156 , 0.00360601 , 1 , 0 , 0
2.38281 , 4.17969 , 0.00306749 , 1 , 0 , 0
2.38281 , 4.25781 , 0.00260144 , 1 , 0 , 0
2.38281 , 4.33594 , 0.00219947 , 1 , 0 , 0
2.38281 , 4.41406 , 0.00185395 , 1 , 0 , 0
2.38281 , 4.49219 , 0.00155795 , 1 , 0 , 0
2.38281 , 4.57031 , 0.00130521 , 1 , 0 , 0
2.38281 , 4.64844 , 0.00109015 , 1 , 0 , 0
2.38281 , 4.72656 , 0.000907745 , 1 , 0 , 0
2.38281 , 4.80469 , 0.000753558 , 1 , 0 , 0
2.38281 , 4.88281 , 0.000623655 , 1 , 0 , 0
2.38281 , 4.96094 , 0.000514573 , 1 , 0 , 0
2.38281 , 5.03906 , 0.000423276 , 1 , 0 , 0
2.38281 , 5.11719 , 0.000347116 , 1 , 0 , 0
2.38281 , 5.19531 , 0.000283793 , 1 , 0 , 0
2.38281 , 5.27344 , 0.000231314 , 1 , 0 , 0
2.38281 , 5.35156 , 0.000187965 , 1 , 0 , 0
2.38281 , 5.42969 , 0.000152275 , 1 , 0 , 0
2.38281 , 5.50781 , 0.000122985 , 1 , 0 , 0
2.38281 , 5.58594 , 9.90265e-05 , 1 , 0 , 0
2.38281 , 5.66406 , 7.94923e-05 , 1 , 0 , 0
2.38281 , 5.74219 , 6.36171e-05 , 1 , 0 , 0
2.38281 , 5.82031 , 5.07571e-05 , 1 , 0 , 0
2.38281 , 5.89844 , 4.03734e-05 , 1 , 0 , 0
2.38281 , 5.97656 , 3.2016e-05 , 1 , 0 , 0
2.38281 , 6.05469 , 2.53113e-05 , 1 , 0 , 0
2.38281 , 6.13281 , 1.99497e-05 , 1 , 0 , 0
2.38281 , 6.21094 , 1.56759e-05 , 1 , 0 , 0
2.38281 , 6.28906 , 1.22802e-05 , 1 , 0 , 0
2.38281 , 6.36719 , 9.59069e-06 , 1 , 0 , 0
2.38281 , 6.44531 , 7.46741e-06 , 1 , 0 , 0
2.38281 , 6.52344 , 5.79649e-06 , 1 , 0 , 0
2.38281 , 6.60156 , 4.48575e-06 , 1 , 0 , 0
2.38281 , 6.67969 , 3.46082e-06 , 1 , 0 , 0
2.38281 , 6.75781 , 2.66194e-06 , 1 , 0 , 0
2.38281 , 6.83594 , 2.04123e-06 , 1 , 0 , 0
2.38281 , 6.91406 , 1.56048e-06 , 1 , 0 , 0
2.38281 , 6.99219 , 1.18933e-06 , 1 , 0 , 0
2.38281 , 7.07031 , 9.03691e-07 , 1 , 0 , 0
2.38281 , 7.14844 , 6.84561e-07 , 1 , 0 , 0
2.38281 , 7.22656 , 5.16986e-07 , 1 , 0 , 0
2.38281 , 7.30469 , 3.89242e-07 , 1 , 0 , 0
2.38281 , 7.38281 , 2.9217e-07 , 1 , 0 , 0
2.38281 , 7.46094 , 2.18639e-07 , 1 , 0 , 0
2.38281 , 7.53906 , 1.63114e-07 , 1 , 0 , 0
2.38281 , 7.61719 , 1.2132e-07 , 1 , 0 , 0
2.38281 , 7.69531 , 8.99594e-08 , 1 , 0 , 0
2.38281 , 7.77344 , 6.65022e-08 , 1 , 0 , 0
2.38281 , 7.85156 , 4.90117e-08 , 1 , 0 , 0
2.38281 , 7.92969 , 3.60112e-08 , 1 , 0 , 0
2.38281 , 8.00781 , 2.63786e-08 , 1 , 0 , 0
2.38281 , 8.08594 , 1.92637e-08 , 1 , 0 , 0
2.38281 , 8.16406 , 1.40249e-08 , 1 , 0 , 0
2.38281 , 8.24219 , 1.01798e-08 , 1 , 0 , 0
2.38281 , 8.32031 , 7.36631e-09 , 1 , 0 , 0
2.38281 , 8.39844 , 5.31418e-09 , 1 , 0 , 0
2.38281 , 8.47656 , 3.82206e-09 , 1 , 0 , 0
2.38281 , 8.55469 , 2.74052e-09 , 1 , 0 , 0
2.38281 , 8.63281 , 1.95904e-09 , 1 , 0 , 0
2.38281 , 8.71094 , 1.39614e-09 , 1 , 0 , 0
2.38281 , 8.78906 , 9.91945e-10 , 1 , 0 , 0
2.38281 , 8.86719 , 7.02622e-10 , 1 , 0 , 0
2.38281 , 8.94531 , 4.9617e-10 , 1 , 0 , 0
2.38281 , 9.02344 , 3.49312e-10 , 1 , 0 , 0
2.38281 , 9.10156 , 2.45173e-10 , 1 , 0 , 0
2.38281 , 9.17969 , 1.71555e-10 , 1 , 0 , 0
2.38281 , 9.25781 , 1.19677e-10 , 1 , 0 , 0
2.38281 , 9.33594 , 8.32327e-11 , 1 , 0 , 0
